image_path,source_dataset,source_label,target_label,split
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1073.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1074.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1075.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1076.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1077.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1078.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1079.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_108.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1080.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1081.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1082.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1083.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1084.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1085.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1086.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1087.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1088.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1089.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_109.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1090.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1091.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1092.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1093.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1094.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1095.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1096.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1097.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1098.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1099.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_11.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_110.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1100.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1101.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1102.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1103.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1104.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1105.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1106.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1107.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1108.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1109.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_111.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1110.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1111.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1112.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1113.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1114.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1115.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1116.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1117.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1118.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1119.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_112.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1120.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1121.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1122.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1123.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1124.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1125.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1126.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1127.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1128.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1129.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_113.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1130.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1131.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1132.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1133.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1134.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1135.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1136.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1137.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1138.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1139.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_114.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1140.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1141.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1142.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1143.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1144.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1145.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1146.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1147.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1148.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1149.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_115.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1150.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1151.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1152.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1153.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1154.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1155.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1156.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1157.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1158.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1159.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_116.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1160.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1161.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1162.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1163.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1164.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1165.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1166.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1167.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1168.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1169.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_117.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1170.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1171.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1172.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1173.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1174.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1175.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1176.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1177.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1178.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1179.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_118.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1180.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1181.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1182.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1183.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1184.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1185.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1186.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1187.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1188.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1189.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,test
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_119.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1190.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1191.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1192.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1193.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,val
D:\competition\date\data\raw\ChemicalImagesClassifier\dataset_for_image_classifier.zip!dataset_for_image_classifier/classified/several_molecules/image_1194.png,Chemical Images Classifier Dataset,several_molecules,chemical_structure_multiple,train
